trainer,pkmn_id,map,nearest_route,pokemon,moves,game_stage,notes,pkmn_level
Route16_Biker_1,Route16_Biker_1_Beedrill_2,Route16,Route16,Beedrill,Acid,Badge_5,,29
Route16_Biker_1,Route16_Biker_1_Beedrill_2,Route16,Route16,Beedrill,Twineedle,Badge_5,,29
Route16_Cue_Ball_1,Route16_Cue_Ball_1_Machop_1,Route16,Route16,Machop,Leer,Badge_5,,28
Route16_Cue_Ball_1,Route16_Cue_Ball_1_Machop_1,Route16,Route16,Machop,Focus Energy,Badge_5,,28
Route16_Cue_Ball_1,Route16_Cue_Ball_1_Machop_1,Route16,Route16,Machop,Seismic Toss,Badge_5,,28
Route16_Cue_Ball_1,Route16_Cue_Ball_1_Machop_1,Route16,Route16,Machop,Submission,Badge_5,,28
Route16_Cue_Ball_1,Route16_Cue_Ball_1_Wigglytuff_2,Route16,Route16,Wigglytuff,Pound,Badge_5,,28
Route16_Cue_Ball_1,Route16_Cue_Ball_1_Wigglytuff_2,Route16,Route16,Wigglytuff,Defense Curl,Badge_5,,28
Route16_Cue_Ball_1,Route16_Cue_Ball_1_Wigglytuff_2,Route16,Route16,Wigglytuff,Disable,Badge_5,,28
Route16_Cue_Ball_1,Route16_Cue_Ball_1_Wigglytuff_2,Route16,Route16,Wigglytuff,Rest,Badge_5,,28
Route16_Cue_Ball_1,Route16_Cue_Ball_1_Machop_2,Route16,Route16,Machop,Leer,Badge_5,,28
Route16_Cue_Ball_1,Route16_Cue_Ball_1_Machop_2,Route16,Route16,Machop,Focus Energy,Badge_5,,28
Route16_Cue_Ball_1,Route16_Cue_Ball_1_Machop_2,Route16,Route16,Machop,Seismic Toss,Badge_5,,28
Route16_Cue_Ball_1,Route16_Cue_Ball_1_Machop_2,Route16,Route16,Machop,Submission,Badge_5,,28
Route16_Cue_Ball_2,Route16_Cue_Ball_2_Mankey_1,Route16,Route16,Mankey,Low Kick,Badge_5,,29
Route16_Cue_Ball_2,Route16_Cue_Ball_2_Mankey_1,Route16,Route16,Mankey,Fury Swipes,Badge_5,,29
Route16_Cue_Ball_2,Route16_Cue_Ball_2_Mankey_1,Route16,Route16,Mankey,Karate Chop,Badge_5,,29
Route16_Cue_Ball_2,Route16_Cue_Ball_2_Mankey_1,Route16,Route16,Mankey,Focus Energy,Badge_5,,29
Route16_Cue_Ball_2,Route16_Cue_Ball_2_Machop_2,Route16,Route16,Machop,Leer,Badge_5,,29
Route16_Cue_Ball_2,Route16_Cue_Ball_2_Machop_2,Route16,Route16,Machop,Focus Energy,Badge_5,,29
Route16_Cue_Ball_2,Route16_Cue_Ball_2_Machop_2,Route16,Route16,Machop,Seismic Toss,Badge_5,,29
Route16_Cue_Ball_2,Route16_Cue_Ball_2_Machop_2,Route16,Route16,Machop,Submission,Badge_5,,29
Route16_Biker_2,Route16_Biker_2_Weezing_1,Route16,Route16,Weezing,Tackle,Badge_5,,30
Route16_Biker_2,Route16_Biker_2_Weezing_1,Route16,Route16,Weezing,Smog,Badge_5,,30
Route16_Biker_2,Route16_Biker_2_Weezing_1,Route16,Route16,Weezing,Acid,Badge_5,,30
Route16_Biker_2,Route16_Biker_2_Weezing_1,Route16,Route16,Weezing,Smokescreen,Badge_5,,30
Route16_Cue_Ball_3,Route16_Cue_Ball_3_Machoke_1,Route16,Route16,Machoke,Leer,Badge_5,,31
Route16_Cue_Ball_3,Route16_Cue_Ball_3_Machoke_1,Route16,Route16,Machoke,Focus Energy,Badge_5,,31
Route16_Cue_Ball_3,Route16_Cue_Ball_3_Machoke_1,Route16,Route16,Machoke,Seismic Toss,Badge_5,,31
Route16_Cue_Ball_3,Route16_Cue_Ball_3_Machoke_1,Route16,Route16,Machoke,Submission,Badge_5,,31
Route16_Biker_3,Route16_Biker_3_Grimer_1,Route16,Route16,Grimer,Acid,Badge_5,,28
Route16_Biker_3,Route16_Biker_3_Grimer_1,Route16,Route16,Grimer,Poison Gas,Badge_5,,28
Route16_Biker_3,Route16_Biker_3_Grimer_1,Route16,Route16,Grimer,Acid Armor,Badge_5,,28
Route16_Biker_3,Route16_Biker_3_Grimer_1,Route16,Route16,Grimer,Minimize,Badge_5,,28
Route16_Biker_3,Route16_Biker_3_Charmeleon_2,Route16,Route16,Charmeleon,Leer,Badge_5,,28
Route16_Biker_3,Route16_Biker_3_Charmeleon_2,Route16,Route16,Charmeleon,Rage,Badge_5,,28
Route16_Biker_3,Route16_Biker_3_Charmeleon_2,Route16,Route16,Charmeleon,Fire Punch,Badge_5,,28
Route16_Biker_3,Route16_Biker_3_Charmeleon_2,Route16,Route16,Charmeleon,Bite,Badge_5,,28
Route16_Biker_3,Route16_Biker_3_Rhyhorn_3,Route16,Route16,Rhyhorn,Fury Attack,Badge_5,,28
Route16_Biker_3,Route16_Biker_3_Rhyhorn_3,Route16,Route16,Rhyhorn,Stomp,Badge_5,,28
Route16_Biker_3,Route16_Biker_3_Rhyhorn_3,Route16,Route16,Rhyhorn,Rock Throw,Badge_5,,28
Route16_Biker_3,Route16_Biker_3_Rhyhorn_3,Route16,Route16,Rhyhorn,Dig,Badge_5,,28
Route16_Biker_3,Route16_Biker_3_Grimer_2,Route16,Route16,Grimer,Acid,Badge_5,,28
Route16_Biker_3,Route16_Biker_3_Grimer_2,Route16,Route16,Grimer,Poison Gas,Badge_5,,28
Route16_Biker_3,Route16_Biker_3_Grimer_2,Route16,Route16,Grimer,Acid Armor,Badge_5,,28
Route16_Biker_3,Route16_Biker_3_Grimer_2,Route16,Route16,Grimer,Minimize,Badge_5,,28
Route17_Cue_Ball_1,Route17_Cue_Ball_1_Machoke_1,Route17,Route17,Machoke,Leer,Badge_5,,32
Route17_Cue_Ball_1,Route17_Cue_Ball_1_Machoke_1,Route17,Route17,Machoke,Focus Energy,Badge_5,,32
Route17_Cue_Ball_1,Route17_Cue_Ball_1_Machoke_1,Route17,Route17,Machoke,Seismic Toss,Badge_5,,32
Route17_Cue_Ball_1,Route17_Cue_Ball_1_Machoke_1,Route17,Route17,Machoke,Submission,Badge_5,,32
Route17_Cue_Ball_1,Route17_Cue_Ball_1_Clefable_2,Route17,Route17,Clefable,Doubleslap,Badge_5,,32
Route17_Cue_Ball_1,Route17_Cue_Ball_1_Clefable_2,Route17,Route17,Clefable,Minimize,Badge_5,,32
Route17_Cue_Ball_1,Route17_Cue_Ball_1_Clefable_2,Route17,Route17,Clefable,Defense Curl,Badge_5,,32
Route17_Cue_Ball_1,Route17_Cue_Ball_1_Clefable_2,Route17,Route17,Clefable,Metronome,Badge_5,,32
Route17_Cue_Ball_2,Route17_Cue_Ball_2_Rhydon_1,Route17,Route17,Rhydon,Fury Attack,Badge_5,,31
Route17_Cue_Ball_2,Route17_Cue_Ball_2_Rhydon_1,Route17,Route17,Rhydon,Stomp,Badge_5,,31
Route17_Cue_Ball_2,Route17_Cue_Ball_2_Rhydon_1,Route17,Route17,Rhydon,Rock Throw,Badge_5,,31
Route17_Cue_Ball_2,Route17_Cue_Ball_2_Rhydon_1,Route17,Route17,Rhydon,Dig,Badge_5,,31
Route17_Cue_Ball_2,Route17_Cue_Ball_2_Wigglytuff_2,Route17,Route17,Wigglytuff,Defense Curl,Badge_5,,31
Route17_Cue_Ball_2,Route17_Cue_Ball_2_Wigglytuff_2,Route17,Route17,Wigglytuff,Disable,Badge_5,,31
Route17_Cue_Ball_2,Route17_Cue_Ball_2_Wigglytuff_2,Route17,Route17,Wigglytuff,Rest,Badge_5,,31
Route17_Cue_Ball_2,Route17_Cue_Ball_2_Wigglytuff_2,Route17,Route17,Wigglytuff,Body Slam,Badge_5,,31
Route17_Biker_1,Route17_Biker_1_Weezing_1,Route17,Route17,Weezing,Smog,Badge_5,,33
Route17_Biker_1,Route17_Biker_1_Weezing_1,Route17,Route17,Weezing,Acid,Badge_5,,33
Route17_Biker_1,Route17_Biker_1_Weezing_1,Route17,Route17,Weezing,Smokescreen,Badge_5,,33
Route17_Biker_1,Route17_Biker_1_Weezing_1,Route17,Route17,Weezing,Sludge,Badge_5,,33
Route17_Biker_1,Route17_Biker_1_Koffing_2,Route17,Route17,Koffing,Smog,Badge_5,,33
Route17_Biker_1,Route17_Biker_1_Koffing_2,Route17,Route17,Koffing,Acid,Badge_5,,33
Route17_Biker_1,Route17_Biker_1_Koffing_2,Route17,Route17,Koffing,Smokescreen,Badge_5,,33
Route17_Biker_1,Route17_Biker_1_Koffing_2,Route17,Route17,Koffing,Sludge,Badge_5,,33
Route17_Biker_1,Route17_Biker_1_Weezing_2,Route17,Route17,Weezing,Smog,Badge_5,,33
Route17_Biker_1,Route17_Biker_1_Weezing_2,Route17,Route17,Weezing,Acid,Badge_5,,33
Route17_Biker_1,Route17_Biker_1_Weezing_2,Route17,Route17,Weezing,Smokescreen,Badge_5,,33
Route17_Biker_1,Route17_Biker_1_Weezing_2,Route17,Route17,Weezing,Sludge,Badge_5,,33
Route17_Biker_2,Route17_Biker_2_Muk_1,Route17,Route17,Muk,Poison Gas,Badge_5,,35
Route17_Biker_2,Route17_Biker_2_Muk_1,Route17,Route17,Muk,Acid Armor,Badge_5,,35
Route17_Biker_2,Route17_Biker_2_Muk_1,Route17,Route17,Muk,Minimize,Badge_5,,35
Route17_Biker_2,Route17_Biker_2_Muk_1,Route17,Route17,Muk,Sludge,Badge_5,,35
Route17_Biker_3,Route17_Biker_3_Electrode_1,Route17,Route17,Electrode,Thundershock,Badge_5,,32
Route17_Biker_3,Route17_Biker_3_Electrode_1,Route17,Route17,Electrode,Selfdestruct,Badge_5,,32
Route17_Biker_3,Route17_Biker_3_Electrode_1,Route17,Route17,Electrode,Swift,Badge_5,,32
Route17_Biker_3,Route17_Biker_3_Electrode_1,Route17,Route17,Electrode,Light Screen,Badge_5,,32
Route17_Biker_3,Route17_Biker_3_Exeggutor_2,Route17,Route17,Exeggutor,Mega Drain,Badge_5,,32
Route17_Biker_3,Route17_Biker_3_Exeggutor_2,Route17,Route17,Exeggutor,Reflect,Badge_5,,32
Route17_Biker_3,Route17_Biker_3_Exeggutor_2,Route17,Route17,Exeggutor,Stomp,Badge_5,,32
Route17_Biker_3,Route17_Biker_3_Exeggutor_2,Route17,Route17,Exeggutor,Stun Spore,Badge_5,,32
Route17_Cue_Ball_3,Route17_Cue_Ball_3_Machoke_1,Route17,Route17,Machoke,Focus Energy,Badge_5,,34
Route17_Cue_Ball_3,Route17_Cue_Ball_3_Machoke_1,Route17,Route17,Machoke,Seismic Toss,Badge_5,,34
Route17_Cue_Ball_3,Route17_Cue_Ball_3_Machoke_1,Route17,Route17,Machoke,Submission,Badge_5,,34
Route17_Cue_Ball_3,Route17_Cue_Ball_3_Machoke_1,Route17,Route17,Machoke,Body Slam,Badge_5,,34
Route17_Cue_Ball_4,Route17_Cue_Ball_4_Rhydon_1,Route17,Route17,Rhydon,Fury Attack,Badge_5,,32
Route17_Cue_Ball_4,Route17_Cue_Ball_4_Rhydon_1,Route17,Route17,Rhydon,Stomp,Badge_5,,32
Route17_Cue_Ball_4,Route17_Cue_Ball_4_Rhydon_1,Route17,Route17,Rhydon,Rock Throw,Badge_5,,32
Route17_Cue_Ball_4,Route17_Cue_Ball_4_Rhydon_1,Route17,Route17,Rhydon,Dig,Badge_5,,32
Route17_Cue_Ball_4,Route17_Cue_Ball_4_Machoke_2,Route17,Route17,Machoke,Leer,Badge_5,,32
Route17_Cue_Ball_4,Route17_Cue_Ball_4_Machoke_2,Route17,Route17,Machoke,Focus Energy,Badge_5,,32
Route17_Cue_Ball_4,Route17_Cue_Ball_4_Machoke_2,Route17,Route17,Machoke,Seismic Toss,Badge_5,,32
Route17_Cue_Ball_4,Route17_Cue_Ball_4_Machoke_2,Route17,Route17,Machoke,Submission,Badge_5,,32
Route17_Cue_Ball_5,Route17_Cue_Ball_5_Mankey_1,Route17,Route17,Mankey,Low Kick,Badge_5,,29
Route17_Cue_Ball_5,Route17_Cue_Ball_5_Mankey_1,Route17,Route17,Mankey,Fury Swipes,Badge_5,,29
Route17_Cue_Ball_5,Route17_Cue_Ball_5_Mankey_1,Route17,Route17,Mankey,Karate Chop,Badge_5,,29
Route17_Cue_Ball_5,Route17_Cue_Ball_5_Mankey_1,Route17,Route17,Mankey,Focus Energy,Badge_5,,29
Route17_Cue_Ball_5,Route17_Cue_Ball_5_Rhydon_2,Route17,Route17,Rhydon,Fury Attack,Badge_5,,29
Route17_Cue_Ball_5,Route17_Cue_Ball_5_Rhydon_2,Route17,Route17,Rhydon,Stomp,Badge_5,,29
Route17_Cue_Ball_5,Route17_Cue_Ball_5_Rhydon_2,Route17,Route17,Rhydon,Rock Throw,Badge_5,,29
Route17_Cue_Ball_5,Route17_Cue_Ball_5_Rhydon_2,Route17,Route17,Rhydon,Dig,Badge_5,,29
Route17_Cue_Ball_5,Route17_Cue_Ball_5_Clefable_3,Route17,Route17,Clefable,Growl,Badge_5,,29
Route17_Cue_Ball_5,Route17_Cue_Ball_5_Clefable_3,Route17,Route17,Clefable,Doubleslap,Badge_5,,29
Route17_Cue_Ball_5,Route17_Cue_Ball_5_Clefable_3,Route17,Route17,Clefable,Minimize,Badge_5,,29
Route17_Cue_Ball_5,Route17_Cue_Ball_5_Clefable_3,Route17,Route17,Clefable,Defense Curl,Badge_5,,29
Route17_Cue_Ball_5,Route17_Cue_Ball_5_Machoke_4,Route17,Route17,Machoke,Leer,Badge_5,,29
Route17_Cue_Ball_5,Route17_Cue_Ball_5_Machoke_4,Route17,Route17,Machoke,Focus Energy,Badge_5,,29
Route17_Cue_Ball_5,Route17_Cue_Ball_5_Machoke_4,Route17,Route17,Machoke,Seismic Toss,Badge_5,,29
Route17_Cue_Ball_5,Route17_Cue_Ball_5_Machoke_4,Route17,Route17,Machoke,Submission,Badge_5,,29
Route17_Biker_4,Route17_Biker_4_Weezing_1,Route17,Route17,Weezing,Tackle,Badge_5,,32
Route17_Biker_4,Route17_Biker_4_Weezing_1,Route17,Route17,Weezing,Smog,Badge_5,,32
Route17_Biker_4,Route17_Biker_4_Weezing_1,Route17,Route17,Weezing,Acid,Badge_5,,32
Route17_Biker_4,Route17_Biker_4_Weezing_1,Route17,Route17,Weezing,Smokescreen,Badge_5,,32
Route17_Biker_4,Route17_Biker_4_Muk_2,Route17,Route17,Muk,Acid,Badge_5,,32
Route17_Biker_4,Route17_Biker_4_Muk_2,Route17,Route17,Muk,Poison Gas,Badge_5,,32
Route17_Biker_4,Route17_Biker_4_Muk_2,Route17,Route17,Muk,Acid Armor,Badge_5,,32
Route17_Biker_4,Route17_Biker_4_Muk_2,Route17,Route17,Muk,Minimize,Badge_5,,32
Route17_Biker_5,Route17_Biker_5_Sandslash_1,Route17,Route17,Sandslash,Dig,Badge_5,,30
Route17_Biker_5,Route17_Biker_5_Sandslash_1,Route17,Route17,Sandslash,Swift,Badge_5,,30
Route17_Biker_5,Route17_Biker_5_Sandslash_1,Route17,Route17,Sandslash,Slash,Badge_5,,30
Route17_Biker_5,Route17_Biker_5_Sandslash_1,Route17,Route17,Sandslash,Earthquake,Badge_5,,30
Route17_Biker_5,Route17_Biker_5_Krabby_2,Route17,Route17,Krabby,Vicegrip,Badge_5,,30
Route17_Biker_5,Route17_Biker_5_Krabby_2,Route17,Route17,Krabby,Bubblebeam,Badge_5,,30
Route17_Biker_5,Route17_Biker_5_Krabby_2,Route17,Route17,Krabby,Cut,Badge_5,,30
Route17_Biker_5,Route17_Biker_5_Krabby_2,Route17,Route17,Krabby,Stomp,Badge_5,,30
Route17_Biker_5,Route17_Biker_5_Koffing_3,Route17,Route17,Koffing,Tackle,Badge_5,,30
Route17_Biker_5,Route17_Biker_5_Koffing_3,Route17,Route17,Koffing,Smog,Badge_5,,30
Route17_Biker_5,Route17_Biker_5_Koffing_3,Route17,Route17,Koffing,Acid,Badge_5,,30
Route17_Biker_5,Route17_Biker_5_Koffing_3,Route17,Route17,Koffing,Smokescreen,Badge_5,,30
Route17_Biker_5,Route17_Biker_5_Kingler_4,Route17,Route17,Kingler,Vicegrip,Badge_5,,30
Route17_Biker_5,Route17_Biker_5_Kingler_4,Route17,Route17,Kingler,Bubblebeam,Badge_5,,30
Route17_Biker_5,Route17_Biker_5_Kingler_4,Route17,Route17,Kingler,Cut,Badge_5,,30
Route17_Biker_5,Route17_Biker_5_Kingler_4,Route17,Route17,Kingler,Stomp,Badge_5,,30
Route18_Bird_Keeper_1,Route18_Bird_Keeper_1_Pidgeotto_1,Route18,Route18,Pidgeotto,Wing Attack,Badge_5,,34
Route18_Bird_Keeper_1,Route18_Bird_Keeper_1_Pidgeotto_1,Route18,Route18,Pidgeotto,Whirlwind,Badge_5,,34
Route18_Bird_Keeper_1,Route18_Bird_Keeper_1_Pidgeotto_1,Route18,Route18,Pidgeotto,Take Down,Badge_5,,34
Route18_Bird_Keeper_1,Route18_Bird_Keeper_1_Pidgeotto_1,Route18,Route18,Pidgeotto,Agility,Badge_5,,34
Route18_Bird_Keeper_1,Route18_Bird_Keeper_1_Fearow_2,Route18,Route18,Fearow,Mirror Move,Badge_5,,34
Route18_Bird_Keeper_1,Route18_Bird_Keeper_1_Fearow_2,Route18,Route18,Fearow,Drill Peck,Badge_5,,34
Route18_Bird_Keeper_1,Route18_Bird_Keeper_1_Fearow_2,Route18,Route18,Fearow,Whirlwind,Badge_5,,34
Route18_Bird_Keeper_1,Route18_Bird_Keeper_1_Fearow_2,Route18,Route18,Fearow,Sharpen,Badge_5,,34
Route18_Bird_Keeper_2,Route18_Bird_Keeper_2_Farfetchd_1,Route18,Route18,Farfetchd,Wing Attack,Badge_5,,32
Route18_Bird_Keeper_2,Route18_Bird_Keeper_2_Farfetchd_1,Route18,Route18,Farfetchd,Slash,Badge_5,,32
Route18_Bird_Keeper_2,Route18_Bird_Keeper_2_Farfetchd_1,Route18,Route18,Farfetchd,Swords Dance,Badge_5,,32
Route18_Bird_Keeper_2,Route18_Bird_Keeper_2_Farfetchd_1,Route18,Route18,Farfetchd,Drill Peck,Badge_5,,32
Route18_Bird_Keeper_2,Route18_Bird_Keeper_2_Haunter_2,Route18,Route18,Haunter,Lick,Badge_5,,32
Route18_Bird_Keeper_2,Route18_Bird_Keeper_2_Haunter_2,Route18,Route18,Haunter,Confuse Ray,Badge_5,,32
Route18_Bird_Keeper_2,Route18_Bird_Keeper_2_Haunter_2,Route18,Route18,Haunter,Smog,Badge_5,,32
Route18_Bird_Keeper_2,Route18_Bird_Keeper_2_Haunter_2,Route18,Route18,Haunter,Psywave,Badge_5,,32
Route18_Bird_Keeper_2,Route18_Bird_Keeper_2_Fearow_3,Route18,Route18,Fearow,Mirror Move,Badge_5,,32
Route18_Bird_Keeper_2,Route18_Bird_Keeper_2_Fearow_3,Route18,Route18,Fearow,Drill Peck,Badge_5,,32
Route18_Bird_Keeper_2,Route18_Bird_Keeper_2_Fearow_3,Route18,Route18,Fearow,Whirlwind,Badge_5,,32
Route18_Bird_Keeper_2,Route18_Bird_Keeper_2_Fearow_3,Route18,Route18,Fearow,Sharpen,Badge_5,,32
Route18_Bird_Keeper_3,Route18_Bird_Keeper_3_Rhydon_1,Route18,Route18,Rhydon,Fury Attack,Badge_5,,36
Route18_Bird_Keeper_3,Route18_Bird_Keeper_3_Rhydon_1,Route18,Route18,Rhydon,Stomp,Badge_5,,36
Route18_Bird_Keeper_3,Route18_Bird_Keeper_3_Rhydon_1,Route18,Route18,Rhydon,Rock Throw,Badge_5,,36
Route18_Bird_Keeper_3,Route18_Bird_Keeper_3_Rhydon_1,Route18,Route18,Rhydon,Dig,Badge_5,,36
SaffronCity_Blackbelt_1,SaffronCity_Blackbelt_1_Machop_1,SaffronCity,SaffronCity,Machop,Leer,Badge_6,,31
SaffronCity_Blackbelt_1,SaffronCity_Blackbelt_1_Machop_1,SaffronCity,SaffronCity,Machop,Focus Energy,Badge_6,,31
SaffronCity_Blackbelt_1,SaffronCity_Blackbelt_1_Machop_1,SaffronCity,SaffronCity,Machop,Seismic Toss,Badge_6,,31
SaffronCity_Blackbelt_1,SaffronCity_Blackbelt_1_Machop_1,SaffronCity,SaffronCity,Machop,Submission,Badge_6,,31
SaffronCity_Blackbelt_1,SaffronCity_Blackbelt_1_Mankey_2,SaffronCity,SaffronCity,Mankey,Low Kick,Badge_6,,31
SaffronCity_Blackbelt_1,SaffronCity_Blackbelt_1_Mankey_2,SaffronCity,SaffronCity,Mankey,Fury Swipes,Badge_6,,31
SaffronCity_Blackbelt_1,SaffronCity_Blackbelt_1_Mankey_2,SaffronCity,SaffronCity,Mankey,Karate Chop,Badge_6,,31
SaffronCity_Blackbelt_1,SaffronCity_Blackbelt_1_Mankey_2,SaffronCity,SaffronCity,Mankey,Focus Energy,Badge_6,,31
SaffronCity_Blackbelt_1,SaffronCity_Blackbelt_1_Rhydon_3,SaffronCity,SaffronCity,Rhydon,Fury Attack,Badge_6,,31
SaffronCity_Blackbelt_1,SaffronCity_Blackbelt_1_Rhydon_3,SaffronCity,SaffronCity,Rhydon,Stomp,Badge_6,,31
SaffronCity_Blackbelt_1,SaffronCity_Blackbelt_1_Rhydon_3,SaffronCity,SaffronCity,Rhydon,Rock Throw,Badge_6,,31
SaffronCity_Blackbelt_1,SaffronCity_Blackbelt_1_Rhydon_3,SaffronCity,SaffronCity,Rhydon,Dig,Badge_6,,31
SaffronCity_Blackbelt_2,SaffronCity_Blackbelt_2_Machop_1,SaffronCity,SaffronCity,Machop,Leer,Badge_6,,32
SaffronCity_Blackbelt_2,SaffronCity_Blackbelt_2_Machop_1,SaffronCity,SaffronCity,Machop,Focus Energy,Badge_6,,32
SaffronCity_Blackbelt_2,SaffronCity_Blackbelt_2_Machop_1,SaffronCity,SaffronCity,Machop,Seismic Toss,Badge_6,,32
SaffronCity_Blackbelt_2,SaffronCity_Blackbelt_2_Machop_1,SaffronCity,SaffronCity,Machop,Submission,Badge_6,,32
SaffronCity_Blackbelt_2,SaffronCity_Blackbelt_2_Machoke_2,SaffronCity,SaffronCity,Machoke,Leer,Badge_6,,32
SaffronCity_Blackbelt_2,SaffronCity_Blackbelt_2_Machoke_2,SaffronCity,SaffronCity,Machoke,Focus Energy,Badge_6,,32
SaffronCity_Blackbelt_2,SaffronCity_Blackbelt_2_Machoke_2,SaffronCity,SaffronCity,Machoke,Seismic Toss,Badge_6,,32
SaffronCity_Blackbelt_2,SaffronCity_Blackbelt_2_Machoke_2,SaffronCity,SaffronCity,Machoke,Submission,Badge_6,,32
SaffronCity_Blackbelt_3,SaffronCity_Blackbelt_3_Rhydon_1,SaffronCity,SaffronCity,Rhydon,Fury Attack,Badge_6,,36
SaffronCity_Blackbelt_3,SaffronCity_Blackbelt_3_Rhydon_1,SaffronCity,SaffronCity,Rhydon,Stomp,Badge_6,,36
SaffronCity_Blackbelt_3,SaffronCity_Blackbelt_3_Rhydon_1,SaffronCity,SaffronCity,Rhydon,Rock Throw,Badge_6,,36
SaffronCity_Blackbelt_3,SaffronCity_Blackbelt_3_Rhydon_1,SaffronCity,SaffronCity,Rhydon,Dig,Badge_6,,36
SaffronCity_Blackbelt_4,SaffronCity_Blackbelt_4_Mankey_1,SaffronCity,SaffronCity,Mankey,Low Kick,Badge_6,,31
SaffronCity_Blackbelt_4,SaffronCity_Blackbelt_4_Mankey_1,SaffronCity,SaffronCity,Mankey,Fury Swipes,Badge_6,,31
SaffronCity_Blackbelt_4,SaffronCity_Blackbelt_4_Mankey_1,SaffronCity,SaffronCity,Mankey,Karate Chop,Badge_6,,31
SaffronCity_Blackbelt_4,SaffronCity_Blackbelt_4_Mankey_1,SaffronCity,SaffronCity,Mankey,Focus Energy,Badge_6,,31
SaffronCity_Blackbelt_4,SaffronCity_Blackbelt_4_Mankey_2,SaffronCity,SaffronCity,Mankey,Low Kick,Badge_6,,31
SaffronCity_Blackbelt_4,SaffronCity_Blackbelt_4_Mankey_2,SaffronCity,SaffronCity,Mankey,Fury Swipes,Badge_6,,31
SaffronCity_Blackbelt_4,SaffronCity_Blackbelt_4_Mankey_2,SaffronCity,SaffronCity,Mankey,Karate Chop,Badge_6,,31
SaffronCity_Blackbelt_4,SaffronCity_Blackbelt_4_Mankey_2,SaffronCity,SaffronCity,Mankey,Focus Energy,Badge_6,,31
SaffronCity_Blackbelt_4,SaffronCity_Blackbelt_4_Rhydon_3,SaffronCity,SaffronCity,Rhydon,Fury Attack,Badge_6,,31
SaffronCity_Blackbelt_4,SaffronCity_Blackbelt_4_Rhydon_3,SaffronCity,SaffronCity,Rhydon,Stomp,Badge_6,,31
SaffronCity_Blackbelt_4,SaffronCity_Blackbelt_4_Rhydon_3,SaffronCity,SaffronCity,Rhydon,Rock Throw,Badge_6,,31
SaffronCity_Blackbelt_4,SaffronCity_Blackbelt_4_Rhydon_3,SaffronCity,SaffronCity,Rhydon,Dig,Badge_6,,31
SaffronCity_Dojo_Master,SaffronCity_Dojo_Master_Hitmonlee_1,SaffronCity,SaffronCity,Hitmonlee,Double Kick,Badge_6,,37
SaffronCity_Dojo_Master,SaffronCity_Dojo_Master_Hitmonlee_1,SaffronCity,SaffronCity,Hitmonlee,Meditate,Badge_6,,37
SaffronCity_Dojo_Master,SaffronCity_Dojo_Master_Hitmonlee_1,SaffronCity,SaffronCity,Hitmonlee,Focus Energy,Badge_6,,37
SaffronCity_Dojo_Master,SaffronCity_Dojo_Master_Hitmonlee_1,SaffronCity,SaffronCity,Hitmonlee,Rolling Kick,Badge_6,,37
SaffronCity_Dojo_Master,SaffronCity_Dojo_Master_Hitmonchan_2,SaffronCity,SaffronCity,Hitmonchan,Karate Chop,Badge_6,,37
SaffronCity_Dojo_Master,SaffronCity_Dojo_Master_Hitmonchan_2,SaffronCity,SaffronCity,Hitmonchan,Fire Punch,Badge_6,,37
SaffronCity_Dojo_Master,SaffronCity_Dojo_Master_Hitmonchan_2,SaffronCity,SaffronCity,Hitmonchan,Ice Punch,Badge_6,,37
SaffronCity_Dojo_Master,SaffronCity_Dojo_Master_Hitmonchan_2,SaffronCity,SaffronCity,Hitmonchan,Thunderpunch,Badge_6,,37
SilphCo2F_Rocket_1,SilphCo2F_Rocket_1_Golbat_1,SilphCo2F,SaffronCity,Golbat,Bite,Badge_6,,35
SilphCo2F_Rocket_1,SilphCo2F_Rocket_1_Golbat_1,SilphCo2F,SaffronCity,Golbat,Confuse Ray,Badge_6,,35
SilphCo2F_Rocket_1,SilphCo2F_Rocket_1_Golbat_1,SilphCo2F,SaffronCity,Golbat,Wing Attack,Badge_6,,35
SilphCo2F_Rocket_1,SilphCo2F_Rocket_1_Golbat_1,SilphCo2F,SaffronCity,Golbat,Acid,Badge_6,,35
SilphCo2F_Rocket_1,SilphCo2F_Rocket_1_Raticate_2,SilphCo2F,SaffronCity,Raticate,Hyper Fang,Badge_6,,35
SilphCo2F_Rocket_1,SilphCo2F_Rocket_1_Raticate_2,SilphCo2F,SaffronCity,Raticate,Focus Energy,Badge_6,,35
SilphCo2F_Rocket_1,SilphCo2F_Rocket_1_Raticate_2,SilphCo2F,SaffronCity,Raticate,Dig,Badge_6,,35
SilphCo2F_Rocket_1,SilphCo2F_Rocket_1_Raticate_2,SilphCo2F,SaffronCity,Raticate,Super Fang,Badge_6,,35
SilphCo2F_Rocket_1,SilphCo2F_Rocket_1_Golbat_2,SilphCo2F,SaffronCity,Golbat,Bite,Badge_6,,35
SilphCo2F_Rocket_1,SilphCo2F_Rocket_1_Golbat_2,SilphCo2F,SaffronCity,Golbat,Confuse Ray,Badge_6,,35
SilphCo2F_Rocket_1,SilphCo2F_Rocket_1_Golbat_2,SilphCo2F,SaffronCity,Golbat,Wing Attack,Badge_6,,35
SilphCo2F_Rocket_1,SilphCo2F_Rocket_1_Golbat_2,SilphCo2F,SaffronCity,Golbat,Acid,Badge_6,,35
